codigo_oc,fecha,mes,organismo,region,rubro,proveedor,monto
5178-2629-SE25,2025-06-11,6,UNIVERSIDAD DE CHILE,Region Metropolitana de Santiago,Servicios de producción y fabricación industrial,MORETO CLIMA LIMITADA,560000
553953-12-SE25,2025-06-11,6,JUNTA NACIONAL DE JARDINES         INFANTILES,Region Metropolitana de Santiago,"Servicios financieros, pensiones y seguros",COMPANIA DE SEGUROS DE VIDA CAMARA S.A.,251732341
901-210-SE25,2025-06-11,6,SERVICIO NACIONAL DE MENORES,Region Metropolitana de Santiago,"Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos",MARISOL FLORES RIVERA,840830
1407-15378-SE25,2025-06-11,6,DIRECCION GENERAL DE GENDARMERIA DE CHIL,Region de Tarapaca,"Ropa, maletas y productos de aseo personal",ANDRO DAVID LAFUENTE FERNANDEZ,2445320
856-423-SE25,2025-06-11,6,JUNTA NACIONAL DE JARDINES         INFANTILES,Region Metropolitana de Santiago,"Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos",JUAN MANUEL AZCORBEBEITIA LIMITADA,973600
1028897-709-SE25,2025-06-11,6,SERVICIO LOCAL DE EDUCACION COSTA ARAUCANIA,Region de la Araucania,"Alimentos, bebidas y tabaco",HUMBERTO SAEZ MUNOZ,2322022
800-6556-SE25,2025-06-11,6,UNIVERSIDAD DE CHILE,Region Metropolitana de Santiago,Equipamiento para laboratorios,Ortho Clinical Diagnostics Chile SpA,4179000
2568-2136-SE25,2025-06-11,6,CORP NACIONAL FORESTAL,Region del Libertador General Bernardo OHiggins,"Organizaciones y consultorías políticas, demográficas, económicas, sociales y de administración pública",CLAUDIO JOAQUIN DEL CARME CARRENO MANCILLA,17815320
1403-3838-SE25,2025-06-11,6,DIRECCION GENERAL DE GENDARMERIA DE CHIL,Region Aysen del General Carlos IbaNez del Campo,"Alimentos, bebidas y tabaco",VIVIANA VALDEBENITO ROMERO E.I.R.L.,935976
1796-48-SE25,2025-06-11,6,JUNTA NACIONAL DE AUXILIO ESCOLAR Y BECA,Region de Atacama,Servicios de limpieza industrial,RICARDO ANTONIO VILLANUEVA VARGAS,9313726
1403-3838-SE25,2025-06-11,6,DIRECCION GENERAL DE GENDARMERIA DE CHIL,Region Aysen del General Carlos IbaNez del Campo,"Alimentos, bebidas y tabaco",VIVIANA VALDEBENITO ROMERO E.I.R.L.,935976
2568-2139-SE25,2025-06-11,6,CORP NACIONAL FORESTAL,Region del Libertador General Bernardo OHiggins,Servicios de cuidado personal y domésticos,CENTRAL DE RESTAURANTES ARAMARK LIMITADA,55893730
1353712-38-SE25,2025-06-11,6,SERVICIO NACIONAL DEL PATRIMONIO CULTURAL,Region del Nuble,Productos impresos y publicaciones,DIAGONAL LIBROS LIMITADA,11991103
760-209-SE25,2025-06-11,6,SERVICIO AGRICOLA Y GANADERO,Region de Valparaiso,"Servicios de transporte, almacenaje y correo",servicio tecnico automotriz autotec limitada,1043840
1725-4933-SE25,2025-06-11,6,SUBSECRETARÍA DE LAS CULTURAS Y LAS ARTES,Region de Valparaiso,"Servicios de Viajes, alimentación, alojamiento y entretenimiento",GRUPO SANTA MARIA SERVICIOS ALIMENTICIOS Y PRODUCCIÓN DE EVENTOS SPA,571040
5626-441-SE25,2025-06-11,6,UNIVERSIDAD DE VALPARAISO,Region de Valparaiso,"Servicios de transporte, almacenaje y correo",TURISMO J. ZAHR LIMITADA,406534
853-287-SE25,2025-06-11,6,JUNTA NACIONAL DE JARDINES         INFANTILES,Region de los Lagos,Productos de papel,ALVARO PEREZ FUENZALIDA,881100
1403-3838-SE25,2025-06-11,6,DIRECCION GENERAL DE GENDARMERIA DE CHIL,Region Aysen del General Carlos IbaNez del Campo,"Alimentos, bebidas y tabaco",VIVIANA VALDEBENITO ROMERO E.I.R.L.,935976
1575-170-SE25,2025-06-12,6,JUNTA NACIONAL DE JARDINES         INFANTILES,Region del Libertador General Bernardo OHiggins,Servicios de construcción y mantenimiento,constructora lafquen ltda,1612437
5520-4966-SE25,2025-06-12,6,UNIVERSIDAD DE CHILE,Region Metropolitana de Santiago,"Equipos y suministros de defensa, orden público, protección y seguridad",MANUFACTURAS RAC LIMITADA,751139
1173473-73-SE25,2025-06-12,6,DIRECCION GENERAL DE GENDARMERIA DE CHIL,Region del Maule,"Alimentos, bebidas y tabaco",DISTRIBUIDORA DJD SPA,2476335
564162-577-SE25,2025-06-12,6,UNIVERSIDAD DE SANTIAGO DE CHILE,Region Metropolitana de Santiago,"Artículos para estructuras, obras y construcciones",TECNOLOGIA Y ELECTRONICA LIMITADA,6220000
1611-102-SE25,2025-06-12,6,Servicio Nacional del Consumidor - SERNAC,Region Metropolitana de Santiago,"Servicios de defensa nacional, orden público y seguridad",AYRES SECURITY & COMPANIA LIMITADA,247018992
5394-269-SE25,2025-06-12,6,UNIVERSIDAD DE MAGALLANES,Region de Magallanes y de la Antartica,Equipamiento para laboratorios,GALENICA S A,9905011
1403-3833-SE25,2025-06-12,6,DIRECCION GENERAL DE GENDARMERIA DE CHIL,Region Aysen del General Carlos IbaNez del Campo,"Alimentos, bebidas y tabaco",JOSE GUILLERMO MELERO REYES E HIJOS LTDA,1793942
1403-3833-SE25,2025-06-12,6,DIRECCION GENERAL DE GENDARMERIA DE CHIL,Region Aysen del General Carlos IbaNez del Campo,"Alimentos, bebidas y tabaco",JOSE GUILLERMO MELERO REYES E HIJOS LTDA,1793942
4469-386-SE25,2025-06-12,6,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,Region de Valparaiso,"Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos",EXPORTADORA Y DISTRIBUIDORA RB SPA,3321917
1173473-73-SE25,2025-06-12,6,DIRECCION GENERAL DE GENDARMERIA DE CHIL,Region del Maule,"Alimentos, bebidas y tabaco",DISTRIBUIDORA DJD SPA,2476335
1487-64-SE25,2025-06-12,6,DIRECCION GENERAL DE AERONAUTICA CIVIL,Region del Biobio,"Servicios de transporte, almacenaje y correo",JOSE LUIS PAVEZ Y CIA LTDA,341310
1969-5694-SE25,2025-06-12,6,DIRECCION GENERAL DE GENDARMERIA DE CHIL,Region del Biobio,"Alimentos, bebidas y tabaco",GERMAN AQUILES CHAVEZ REYES,1020950
2271-142-SE25,2025-06-12,6,DIRECCION GENERAL DE AERONAUTICA CIVIL,Region Metropolitana de Santiago,Servicios de construcción y mantenimiento,INGENIERIA ELECTRICA Y MONTAJES INDUSTRIALES ANDRES CASTILLO ALBALLAY,9718285
4469-386-SE25,2025-06-12,6,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,Region de Valparaiso,"Equipamiento para el acondicionamiento, distribución y filtrado de fluidos",EXPORTADORA Y DISTRIBUIDORA RB SPA,3321917
1173473-73-SE25,2025-06-12,6,DIRECCION GENERAL DE GENDARMERIA DE CHIL,Region del Maule,"Alimentos, bebidas y tabaco",DISTRIBUIDORA DJD SPA,2476335
1969-5694-SE25,2025-06-12,6,DIRECCION GENERAL DE GENDARMERIA DE CHIL,Region del Biobio,"Alimentos, bebidas y tabaco",GERMAN AQUILES CHAVEZ REYES,1020950
1002588-129-SE25,2025-06-12,6,SERVICIO LOCAL DE EDUCACION DE PUERTO CORDILLERA,Region de Coquimbo,Productos impresos y publicaciones,SM S.A.,7845377
1084156-2858-SE25,2025-06-12,6,SERVICIO LOCAL DE EDUCACION PUBLICA ANDALIEN SUR,Region del Biobio,Maquinaria para minería y perforación,SOC DE TRANSPORTES PEHUEN LTDA,5840000
1028897-720-SE25,2025-06-12,6,SERVICIO LOCAL DE EDUCACION COSTA ARAUCANIA,Region de la Araucania,"Organizaciones y consultorías políticas, demográficas, económicas, sociales y de administración pública",NURY CRISTINA MARQUEZ MACIAS,437684
1403-3833-SE25,2025-06-12,6,DIRECCION GENERAL DE GENDARMERIA DE CHIL,Region Aysen del General Carlos IbaNez del Campo,"Alimentos, bebidas y tabaco",JOSE GUILLERMO MELERO REYES E HIJOS LTDA,1793942
5178-2674-SE25,2025-06-12,6,UNIVERSIDAD DE CHILE,Region Metropolitana de Santiago,"Muebles, accesorios, electrodomésticos y productos electrónicos",STORIL Y CIA LTDA,667800
1750-385-SE25,2025-06-12,6,DIRECCION NACIONAL DEL SERVICIO CIVIL,Region Metropolitana de Santiago,"Servicios profesionales, administrativos y consultorías de gestión empresarial",C Consultores SPA,9926654
933-49-SE25,2025-06-12,6,INSTITUTO NACIONAL DE DEPORTES DE CHILE,Region del Biobio,"Servicios de Viajes, alimentación, alojamiento y entretenimiento",EVENTOS VERÓNICA ELOISA TORRES ROCHA EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,294118
2580-1005-SE25,2025-06-12,6,SUPERINTENDENCIA DE PENSIONES,Region Metropolitana de Santiago,"Servicios basados en ingeniería, ciencias sociales y tecnología de la información",CLARO CHILE S.A.,13889257
732-313-SE25,2025-06-12,6,SUBSECRETARIA DEL MINISTERIO DE MINERIA,Region Metropolitana de Santiago,"Servicios editoriales, de diseño, publicidad, gráficos y artistas",ARCE Y GONZALEZ COMUNICACIONES Y CONSULTORES ASOCIADOS LIMITADA,37815126
1173473-73-SE25,2025-06-12,6,DIRECCION GENERAL DE GENDARMERIA DE CHIL,Region del Maule,"Alimentos, bebidas y tabaco",DISTRIBUIDORA DJD SPA,2476335
1403-3836-SE25,2025-06-12,6,DIRECCION GENERAL DE GENDARMERIA DE CHIL,Region Aysen del General Carlos IbaNez del Campo,"Alimentos, bebidas y tabaco",DAVID ANTONIO SANDOVAL CARO,486228
934-97-SE25,2025-06-12,6,INSTITUTO NACIONAL DE DEPORTES DE CHILE,Region de los Lagos,"Servicios de transporte, almacenaje y correo",QUEILEN BUS LIMITADA,800000
906-134-SE25,2025-06-12,6,SERVICIO AGRICOLA Y GANADERO,Region de la Araucania,"Salud, servicios sanitarios y alimentación",SERVICIOS ARAUCANIA LIMITADA,228000
1953-1163-SE25,2025-06-13,6,DIRECCION GENERAL DE GENDARMERIA DE CHIL,Region de Valparaiso,"Alimentos, bebidas y tabaco",EUGENIO ALONSO ORDENES SAAVEDRA,333085
5520-4975-SE25,2025-06-13,6,UNIVERSIDAD DE CHILE,Region Metropolitana de Santiago,Servicios de limpieza industrial,TRANSPORTE DE EXCEDENTES INDUSTRIALES Y DE CONSTRUCCION LTDA,317500
4449-60-SE25,2025-06-13,6,SERVICIO NACIONAL DEL PATRIMONIO CULTURAL,Region Metropolitana de Santiago,"Servicios de transporte, almacenaje y correo",BLANCO VIAJES SPA,300402
837-255-SE25,2025-06-13,6,SERVICIO MEDICO LEGAL,Region Metropolitana de Santiago,Servicios medioambientales,GREEN PEST CONTROL SPA,140599624
610-55-SE25,2025-06-13,6,Comisión Nacional de Energía,Region Metropolitana de Santiago,"Servicios basados en ingeniería, ciencias sociales y tecnología de la información",OHMIO ENERGÍA LIMITADA,39900000
1805-44-SE25,2025-06-13,6,JUNTA NACIONAL DE AUXILIO ESCOLAR Y BECA,Region de Magallanes y de la Antartica,"Servicios profesionales, administrativos y consultorías de gestión empresarial",ORTOPROTEC Y COMPANIA LIMITADA,11508000
837-255-SE25,2025-06-13,6,SERVICIO MEDICO LEGAL,Region Metropolitana de Santiago,Servicios medioambientales,GREEN PEST CONTROL SPA,140599624
5178-2711-SE25,2025-06-13,6,UNIVERSIDAD DE CHILE,Region Metropolitana de Santiago,Servicios de limpieza industrial,SERVICIOS GENERALES DE ASEOS AROMOS LIMITADA,300000
770-81-SE25,2025-06-13,6,Dirección Nacional de Fronteras y Límites del Estado,Region Metropolitana de Santiago,"Tecnologías de la información, telecomunicaciones y radiodifusión",MICROGEO S A,13410795
837-230-SE25,2025-06-13,6,SERVICIO MEDICO LEGAL,Region Metropolitana de Santiago,"Servicios de defensa nacional, orden público y seguridad",URANO SECURITY CHILE SPA,31721160
5338-686-SE25,2025-06-13,6,UNIVERSIDAD DE MAGALLANES,Region de Magallanes y de la Antartica,"Equipos y suministros de defensa, orden público, protección y seguridad",SILVIA DEL ROSARIO CARVAJAL ZAMORA,949244
1805-32-SE25,2025-06-13,6,JUNTA NACIONAL DE AUXILIO ESCOLAR Y BECA,Region de Magallanes y de la Antartica,"Servicios profesionales, administrativos y consultorías de gestión empresarial",JAVIERA PAULINA COX CHAMORRO,7010000
1387-11-SE25,2025-06-13,6,SUBSECRETARIA DEL MINISTERIO DE EDUCACION PUBLICA,Region Metropolitana de Santiago,"Servicios de defensa nacional, orden público y seguridad",SOC DE SERVICIOS TRANSBE SPA,32960000
1200-186-SE25,2025-06-13,6,INSTITUTO NACIONAL DE DEPORTES DE CHILE,Region de la Araucania,"Servicios de Viajes, alimentación, alojamiento y entretenimiento",ELICET LORETO ALBORNOZ SOTO,477521
1402-400-SE25,2025-06-13,6,DIRECCION GENERAL DE GENDARMERIA DE CHIL,Region del Libertador General Bernardo OHiggins,"Servicios profesionales, administrativos y consultorías de gestión empresarial",Centro de Estudios y Capacitación Ser Más Ltda.,4160000
1236-104-SE25,2025-06-13,6,INSTITUTO NACIONAL DE DEPORTES DE CHILE,Region de Arica y Parinacota,"Equipos, suministros y accesorios deportivos y recreativos",PULGAR REPARACIONES Y MANTENCIONES LIMITADA,5630000
85-212-SE25,2025-06-13,6,JUNTA NACIONAL DE AUXILIO ESCOLAR Y BECA,Region Metropolitana de Santiago,"Tecnologías de la información, telecomunicaciones y radiodifusión",GLYMPSES CONSULTORÍA LIMITADA,4613445
1028897-721-SE25,2025-06-13,6,SERVICIO LOCAL DE EDUCACION COSTA ARAUCANIA,Region de la Araucania,"Organizaciones y consultorías políticas, demográficas, económicas, sociales y de administración pública",NURY CRISTINA MARQUEZ MACIAS,729598
853-129-SE25,2025-06-13,6,JUNTA NACIONAL DE JARDINES         INFANTILES,Region de los Lagos,"Equipos y suministros de defensa, orden público, protección y seguridad",SERVITEX SISTEMAS CONTRA INCENDIOS SPA,1749000
852-229-SE25,2025-06-13,6,JUNTA NACIONAL DE JARDINES         INFANTILES,Region de la Araucania,"Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos",MAPA SPA,397634
5510-64-SE25,2025-06-13,6,UNIVERSIDAD DE CHILE,Region Metropolitana de Santiago,Servicios de construcción y mantenimiento,CONSTR LORENZO HERNANDEZ HERNANDEZ EIRL,1994102
901-214-SE25,2025-06-13,6,SERVICIO NACIONAL DE MENORES,Region Metropolitana de Santiago,"Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos",MARISOL FLORES RIVERA,421980
852-205-SE25,2025-06-13,6,JUNTA NACIONAL DE JARDINES         INFANTILES,Region de la Araucania,"Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos",Arlekín SpA,4958990
1198-181-SE25,2025-06-13,6,INSTITUTO NACIONAL DE DEPORTES DE CHILE,Region de Valparaiso,Servicios de construcción y mantenimiento,CONSTRUCCIONES JAVIER IGNACIO ALBORNOZ RIQUELME E.I.R.L.,552000
654478-260-SE25,2025-06-13,6,SUBSECRETARIA DE PREVENCION DEL DELITO,Region Metropolitana de Santiago,"Servicios de transporte, almacenaje y correo",BLANCO VIAJES SPA,15126050
931-138-SE25,2025-06-13,6,INSTITUTO NACIONAL DE DEPORTES DE CHILE,Region de Coquimbo,"Servicios de Viajes, alimentación, alojamiento y entretenimiento",CUARTA PRODUCCIONES SPA,7370000
1110404-636-SE25,2025-06-13,6,SERVICIO LOCAL DE EDUCACION DE CHINCHORRO,Region de Arica y Parinacota,"Servicios de Viajes, alimentación, alojamiento y entretenimiento",SEUYEN MAYLIN LAYI LORCA,299290
4388-91-SE25,2025-06-13,6,SUBSECRETARIA DEL INTERIOR,Region Metropolitana de Santiago,"Servicios de transporte, almacenaje y correo",ASTRAL TRANSPORTE PRIVADO DE PERSONAS S A,253680
852-224-SE25,2025-06-13,6,JUNTA NACIONAL DE JARDINES         INFANTILES,Region de la Araucania,"Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos",SOCIEDAD COMERCIAL DIDACTICOS CHILE LIMITADA,5434170
837-255-SE25,2025-06-13,6,SERVICIO MEDICO LEGAL,Region Metropolitana de Santiago,Servicios medioambientales,GREEN PEST CONTROL SPA,140599624
1602-76-SE25,2025-06-13,6,DIRECCION GENERAL DE AERONAUTICA CIVIL,Region Metropolitana de Santiago,"Tecnologías de la información, telecomunicaciones y radiodifusión",EMTEC CHILE S.A.,12573820
1953-1163-SE25,2025-06-13,6,DIRECCION GENERAL DE GENDARMERIA DE CHIL,Region de Valparaiso,"Alimentos, bebidas y tabaco",EUGENIO ALONSO ORDENES SAAVEDRA,333085
4447-76-SE25,2025-06-13,6,SERVICIO NACIONAL DEL PATRIMONIO CULTURAL,Region Metropolitana de Santiago,"Alimentos, bebidas y tabaco",ZEAL CHILE S A,286200
1028897-721-SE25,2025-06-13,6,SERVICIO LOCAL DE EDUCACION COSTA ARAUCANIA,Region de la Araucania,"Organizaciones y consultorías políticas, demográficas, económicas, sociales y de administración pública",NURY CRISTINA MARQUEZ MACIAS,729598
837-255-SE25,2025-06-13,6,SERVICIO MEDICO LEGAL,Region Metropolitana de Santiago,Servicios medioambientales,GREEN PEST CONTROL SPA,140599624
837-255-SE25,2025-06-13,6,SERVICIO MEDICO LEGAL,Region Metropolitana de Santiago,Servicios medioambientales,GREEN PEST CONTROL SPA,140599624
2019-64-SE25,2025-06-13,6,DELEGACIÓN PRESIDENCIAL PROVINCIAL DE ÚLTIMA ESPERANZA,Region de Magallanes y de la Antartica,Servicios de construcción y mantenimiento,METÁLICAS DEL SUR SPA,22094500
931-137-SE25,2025-06-13,6,INSTITUTO NACIONAL DE DEPORTES DE CHILE,Region de Coquimbo,"Servicios de transporte, almacenaje y correo",MATIAS JUAN PATRICIO AGUILERA MUNOZ,2497000
1028897-725-SE25,2025-06-13,6,SERVICIO LOCAL DE EDUCACION COSTA ARAUCANIA,Region de la Araucania,"Organizaciones y consultorías políticas, demográficas, económicas, sociales y de administración pública",NURY CRISTINA MARQUEZ MACIAS,482832
948-87-SE25,2025-06-13,6,SUBSECRETARIA DEL MINISTERIO DE EDUCACION PUBLICA,Region de Tarapaca,"Servicios profesionales, administrativos y consultorías de gestión empresarial",Consultora de Educación e Inclusión Ltda.,10084033
5153-867-SE25,2025-06-16,6,UNIVERSIDAD DE CHILE,Region Metropolitana de Santiago,Equipamiento y suministros médicos,ALEAR CHILE SPA,168066968
1173476-11-SE25,2025-06-16,6,DIRECCION GENERAL DE GENDARMERIA DE CHIL,Region del Maule,"Alimentos, bebidas y tabaco",DISTRIBUIDORA DEL MAULE LIMITADA,1594450
1338-88-SE25,2025-06-16,6,SUBSECRETARIA DEL MINISTERIO DE EDUCACION PUBLICA,Region de la Araucania,"Servicios de Viajes, alimentación, alojamiento y entretenimiento",AITUE SOCIEDAD HOTELERA LIMITADA,1441849
1420-31-SE25,2025-06-16,6,CORP NACIONAL FORESTAL,Region del Maule,"Tecnologías de la información, telecomunicaciones y radiodifusión",S T M COMPUTACION LIMITADA,8489996
1157-2572-SE25,2025-06-16,6,SERVICIO AGRICOLA Y GANADERO,Region Metropolitana de Santiago,"Servicios de transporte, almacenaje y correo",MARIA ISABEL HERMAN OSSANDON,206000
2131-744-SE25,2025-06-16,6,DELEGACIÓN PRESIDENCIAL PROVINCIAL DE PETORCA,Region de Valparaiso,"Servicios de transporte, almacenaje y correo",MARCO PEREZ LIMITADA,44845094
1059082-109-SE25,2025-06-16,6,JUNTA NACIONAL DE JARDINES         INFANTILES,Region del Nuble,"Equipos, accesorios y suministros de oficina",JUAN MANUEL AZCORBEBEITIA LIMITADA,733640
1059082-108-SE25,2025-06-16,6,JUNTA NACIONAL DE JARDINES         INFANTILES,Region del Nuble,"Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos",JUGAR ES CRECER SPA,1651437
586-265-SE25,2025-06-16,6,SERVICIO NACIONAL DE ADUANAS,Region de Valparaiso,Servicios de construcción y mantenimiento,DENEY Y VELIZ ARQUITECTOS LIMITADA,6172720
1059082-108-SE25,2025-06-16,6,JUNTA NACIONAL DE JARDINES         INFANTILES,Region del Nuble,"Productos derivados de minerales, plantas y animales",JUGAR ES CRECER SPA,1651437
1350-15-SE25,2025-06-16,6,SERVICIO DE REGISTRO CIVIL E IDENTIFICACION,Region del Libertador General Bernardo OHiggins,Productos de papel,MABEDUNA COMERCIAL LIMITADA,3492910
5769-113-SE25,2025-06-16,6,UNIVERSIDAD DE CHILE,Region Metropolitana de Santiago,"Servicios profesionales, administrativos y consultorías de gestión empresarial",DBG COMUNICACIONES EIRL,603315
1059082-109-SE25,2025-06-16,6,JUNTA NACIONAL DE JARDINES         INFANTILES,Region del Nuble,"Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos",JUAN MANUEL AZCORBEBEITIA LIMITADA,733640
1376-448-SE25,2025-06-16,6,DIRECCION GENERAL DE GENDARMERIA DE CHIL,Region de Atacama,"Alimentos, bebidas y tabaco",COMERCIALIZADORA  SAN NICOLAS  SPA,985000
1350-15-SE25,2025-06-16,6,SERVICIO DE REGISTRO CIVIL E IDENTIFICACION,Region del Libertador General Bernardo OHiggins,"Equipos, accesorios y suministros de oficina",MABEDUNA COMERCIAL LIMITADA,3492910
5178-2729-SE25,2025-06-16,6,UNIVERSIDAD DE CHILE,Region Metropolitana de Santiago,"Productos derivados de minerales, plantas y animales",ANIMAL CARE - ACWS S.A.,5179240
1059082-108-SE25,2025-06-16,6,JUNTA NACIONAL DE JARDINES         INFANTILES,Region del Nuble,"Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos",JUGAR ES CRECER SPA,1651437
1084156-2845-SE25,2025-06-16,6,SERVICIO LOCAL DE EDUCACION PUBLICA ANDALIEN SUR,Region del Biobio,"Equipos, suministros y accesorios deportivos y recreativos",INGENIERIA ALVEAL.CL SPA,4481870
907-99-SE25,2025-06-16,6,SERVICIO AGRICOLA Y GANADERO,Region Aysen del General Carlos IbaNez del Campo,Servicios de construcción y mantenimiento,ALEJANDRO PATRICIO HERNANDEZ HERNANDEZ,5462185
1562-291-SE25,2025-06-16,6,SERVICIO NACIONAL DE GEOLOGIA Y MINERIA,Region Metropolitana de Santiago,Vehículos y equipamiento en general,GEOCOM S A,30977232
1110404-632-SE25,2025-06-16,6,SERVICIO LOCAL DE EDUCACION DE CHINCHORRO,Region de Arica y Parinacota,"Servicios de Viajes, alimentación, alojamiento y entretenimiento",SEUYEN MAYLIN LAYI LORCA,380000
855-158-SE25,2025-06-16,6,JUNTA NACIONAL DE JARDINES         INFANTILES,Region de Magallanes y de la Antartica,"Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos",IMPORTADORA Y DISTRIBUIDORA AUKINKO LTDA,6465023
